sex,Race_ethnicity,age_group,Total_cases,Total_deaths,Medcond,Month,Year,date
Male,Hispanic,80+ Years,5,3,Yes,2,2020,2/1/2020
Male,White,80+ Years,40,10,No,2,2020,2/1/2020
Male,Hispanic,80+ Years,5,2,No,2,2020,2/1/2020
Male,Other/Missing,80+ Years,38,13,No,2,2020,2/1/2020
Male,Black,80+ Years,2,1,No,2,2020,2/1/2020
Male,Other/Missing,80+ Years,15,5,Yes,2,2020,2/1/2020
Male,Asian,80+ Years,2,2,Yes,2,2020,2/1/2020
Male,Asian,80+ Years,4,2,No,2,2020,2/1/2020
Male,White,80+ Years,2305,1000,No,3,2020,3/1/2020
Male,Other/Missing,80+ Years,2106,450,No,3,2020,3/1/2020
Male,Black,80+ Years,492,216,No,3,2020,3/1/2020
Male,Other/Missing,80+ Years,832,365,Yes,3,2020,3/1/2020
Male,Hispanic,80+ Years,486,327,Yes,3,2020,3/1/2020
Male,White,80+ Years,2227,1502,Yes,3,2020,3/1/2020
Male,Black,80+ Years,718,492,Yes,3,2020,3/1/2020
Male,Asian,80+ Years,187,136,Yes,3,2020,3/1/2020
Male,Hispanic,80+ Years,357,153,No,3,2020,3/1/2020
Male,Asian,80+ Years,129,73,No,3,2020,3/1/2020
Male,White,80+ Years,7472,3722,No,4,2020,4/1/2020
Male,Other/Missing,80+ Years,9148,2847,No,4,2020,4/1/2020
Male,Hispanic,80+ Years,1215,538,No,4,2020,4/1/2020
Male,Asian,80+ Years,513,291,No,4,2020,4/1/2020
Male,Black,80+ Years,1595,673,No,4,2020,4/1/2020
Male,White,80+ Years,4921,3329,Yes,4,2020,4/1/2020
Male,Black,80+ Years,1217,815,Yes,4,2020,4/1/2020
Male,Other/Missing,80+ Years,1608,722,Yes,4,2020,4/1/2020
Male,Hispanic,80+ Years,1001,642,Yes,4,2020,4/1/2020
Male,Asian,80+ Years,320,228,Yes,4,2020,4/1/2020
Male,White,80+ Years,4189,1453,No,5,2020,5/1/2020
Male,Other/Missing,80+ Years,6078,1010,No,5,2020,5/1/2020
Male,Hispanic,80+ Years,668,196,No,5,2020,5/1/2020
Male,Asian,80+ Years,214,95,No,5,2020,5/1/2020
Male,Black,80+ Years,976,266,No,5,2020,5/1/2020
Male,White,80+ Years,2276,1187,Yes,5,2020,5/1/2020
Male,Asian,80+ Years,93,52,Yes,5,2020,5/1/2020
Male,Black,80+ Years,375,160,Yes,5,2020,5/1/2020
Male,Other/Missing,80+ Years,574,198,Yes,5,2020,5/1/2020
Male,Hispanic,80+ Years,239,109,Yes,5,2020,5/1/2020
Male,White,80+ Years,3913,1059,No,6,2020,6/1/2020
Male,Other/Missing,80+ Years,4396,605,No,6,2020,6/1/2020
Male,Hispanic,80+ Years,716,216,No,6,2020,6/1/2020
Male,Black,80+ Years,640,160,No,6,2020,6/1/2020
Male,White,80+ Years,1139,394,Yes,6,2020,6/1/2020
Male,Other/Missing,80+ Years,251,52,Yes,6,2020,6/1/2020
Male,Hispanic,80+ Years,136,35,Yes,6,2020,6/1/2020
Male,Black,80+ Years,202,72,Yes,6,2020,6/1/2020
Male,Asian,80+ Years,41,22,Yes,6,2020,6/1/2020
Male,Asian,80+ Years,143,64,No,6,2020,6/1/2020
Male,White,80+ Years,6556,2141,No,7,2020,7/1/2020
Male,Black,80+ Years,1190,374,No,7,2020,7/1/2020
Male,Hispanic,80+ Years,1107,480,No,7,2020,7/1/2020
Male,Other/Missing,80+ Years,5039,888,No,7,2020,7/1/2020
Male,Asian,80+ Years,260,120,No,7,2020,7/1/2020
Male,White,80+ Years,1536,512,Yes,7,2020,7/1/2020
Male,Black,80+ Years,239,66,Yes,7,2020,7/1/2020
Male,Other/Missing,80+ Years,358,86,Yes,7,2020,7/1/2020
Male,Hispanic,80+ Years,135,46,Yes,7,2020,7/1/2020
Male,Asian,80+ Years,34,19,Yes,7,2020,7/1/2020
Male,Other/Missing,80+ Years,4219,703,No,8,2020,8/1/2020
Male,Hispanic,80+ Years,841,269,No,8,2020,8/1/2020
Male,White,80+ Years,5570,1704,No,8,2020,8/1/2020
Male,Black,80+ Years,856,235,No,8,2020,8/1/2020
Male,Asian,80+ Years,217,86,No,8,2020,8/1/2020
Male,White,80+ Years,1430,448,Yes,8,2020,8/1/2020
Male,Other/Missing,80+ Years,308,86,Yes,8,2020,8/1/2020
Male,Black,80+ Years,168,59,Yes,8,2020,8/1/2020
Male,Hispanic,80+ Years,110,27,Yes,8,2020,8/1/2020
Male,Asian,80+ Years,20,7,Yes,8,2020,8/1/2020
Male,White,80+ Years,6252,1411,No,9,2020,9/1/2020
Male,Other/Missing,80+ Years,4413,636,No,9,2020,9/1/2020
Male,Hispanic,80+ Years,632,147,No,9,2020,9/1/2020
Male,Black,80+ Years,655,133,No,9,2020,9/1/2020
Male,Other/Missing,80+ Years,288,64,Yes,9,2020,9/1/2020
Male,White,80+ Years,1558,426,Yes,9,2020,9/1/2020
Male,Black,80+ Years,128,43,Yes,9,2020,9/1/2020
Male,Asian,80+ Years,15,5,Yes,9,2020,9/1/2020
Male,Hispanic,80+ Years,70,20,Yes,9,2020,9/1/2020
Male,Asian,80+ Years,162,64,No,9,2020,9/1/2020
Male,White,80+ Years,12484,2985,No,10,2020,10/1/2020
Male,Black,80+ Years,842,171,No,10,2020,10/1/2020
Male,Other/Missing,80+ Years,7545,1091,No,10,2020,10/1/2020
Male,Hispanic,80+ Years,1092,203,No,10,2020,10/1/2020
Male,White,80+ Years,2878,790,Yes,10,2020,10/1/2020
Male,Black,80+ Years,154,56,Yes,10,2020,10/1/2020
Male,Hispanic,80+ Years,95,29,Yes,10,2020,10/1/2020
Male,Asian,80+ Years,37,15,Yes,10,2020,10/1/2020
Male,Other/Missing,80+ Years,486,92,Yes,10,2020,10/1/2020
Male,Asian,80+ Years,213,58,No,10,2020,10/1/2020
Male,Black,80+ Years,1482,398,No,11,2020,11/1/2020
Male,White,80+ Years,24935,6383,No,11,2020,11/1/2020
Male,Other/Missing,80+ Years,16285,2494,No,11,2020,11/1/2020
Male,Asian,80+ Years,582,204,No,11,2020,11/1/2020
Male,Hispanic,80+ Years,1632,463,No,11,2020,11/1/2020
Male,Black,80+ Years,257,101,Yes,11,2020,11/1/2020
Male,White,80+ Years,4067,1253,Yes,11,2020,11/1/2020
Male,Other/Missing,80+ Years,886,216,Yes,11,2020,11/1/2020
Male,Asian,80+ Years,62,25,Yes,11,2020,11/1/2020
Male,Hispanic,80+ Years,205,65,Yes,11,2020,11/1/2020
Male,Black,80+ Years,2416,588,No,12,2020,12/1/2020
Male,White,80+ Years,32106,7696,No,12,2020,12/1/2020
Male,Other/Missing,80+ Years,26342,4059,No,12,2020,12/1/2020
Male,Hispanic,80+ Years,2083,479,No,12,2020,12/1/2020
Male,Black,80+ Years,358,123,Yes,12,2020,12/1/2020
Male,Other/Missing,80+ Years,1104,296,Yes,12,2020,12/1/2020
Male,White,80+ Years,3761,1114,Yes,12,2020,12/1/2020
Male,Hispanic,80+ Years,325,76,Yes,12,2020,12/1/2020
Male,Asian,80+ Years,129,60,Yes,12,2020,12/1/2020
Male,Asian,80+ Years,1446,571,No,12,2020,12/1/2020
Male,Black,80+ Years,2163,355,No,1,2021,1/1/2021
Male,White,80+ Years,23257,4014,No,1,2021,1/1/2021
Male,Other/Missing,80+ Years,19382,1993,No,1,2021,1/1/2021
Male,Hispanic,80+ Years,1762,288,No,1,2021,1/1/2021
Male,Asian,80+ Years,1250,362,No,1,2021,1/1/2021
Male,White,80+ Years,2507,631,Yes,1,2021,1/1/2021
Male,Other/Missing,80+ Years,885,161,Yes,1,2021,1/1/2021
Male,Asian,80+ Years,168,69,Yes,1,2021,1/1/2021
Male,Hispanic,80+ Years,383,95,Yes,1,2021,1/1/2021
Male,Black,80+ Years,364,111,Yes,1,2021,1/1/2021
Male,Other/Missing,80+ Years,3749,195,No,2,2021,2/1/2021
Male,White,80+ Years,4516,390,No,2,2021,2/1/2021
Male,Asian,80+ Years,225,33,No,2,2021,2/1/2021
Male,Black,80+ Years,491,31,No,2,2021,2/1/2021
Male,Black,80+ Years,94,19,Yes,2,2021,2/1/2021
Male,White,80+ Years,552,92,Yes,2,2021,2/1/2021
Male,Other/Missing,80+ Years,198,24,Yes,2,2021,2/1/2021
Male,Asian,80+ Years,47,10,Yes,2,2021,2/1/2021
Male,Hispanic,80+ Years,89,16,Yes,2,2021,2/1/2021
Male,Hispanic,80+ Years,426,26,No,2,2021,2/1/2021
Missing,Other/Missing,80+ Years,21,2,No,3,2020,3/1/2020
Missing,Other/Missing,80+ Years,2,1,Yes,3,2020,3/1/2020
Missing,White,80+ Years,6,4,No,3,2020,3/1/2020
Missing,White,80+ Years,2,2,Yes,3,2020,3/1/2020
Missing,Other/Missing,80+ Years,3,3,Yes,4,2020,4/1/2020
Missing,White,80+ Years,18,10,No,4,2020,4/1/2020
Missing,Black,80+ Years,2,1,No,4,2020,4/1/2020
Missing,Other/Missing,80+ Years,25,3,No,4,2020,4/1/2020
Missing,White,80+ Years,2,1,Yes,4,2020,4/1/2020
Missing,Hispanic,80+ Years,1,0,Yes,4,2020,4/1/2020
Missing,White,80+ Years,5,4,Yes,5,2020,5/1/2020
Missing,Other/Missing,80+ Years,19,4,No,5,2020,5/1/2020
Missing,White,80+ Years,9,5,No,5,2020,5/1/2020
Missing,Other/Missing,80+ Years,2,0,Yes,5,2020,5/1/2020
Missing,Black,80+ Years,1,0,No,5,2020,5/1/2020
Missing,Black,80+ Years,2,1,Yes,5,2020,5/1/2020
Missing,Hispanic,80+ Years,1,0,No,6,2020,6/1/2020
Missing,Other/Missing,80+ Years,3,0,Yes,6,2020,6/1/2020
Missing,Other/Missing,80+ Years,15,2,No,6,2020,6/1/2020
Missing,White,80+ Years,2,0,No,6,2020,6/1/2020
Missing,Black,80+ Years,3,0,Yes,6,2020,6/1/2020
Missing,White,80+ Years,1,0,Yes,6,2020,6/1/2020
Missing,Asian,80+ Years,1,1,No,6,2020,6/1/2020
Missing,Black,80+ Years,1,0,No,6,2020,6/1/2020
Missing,Other/Missing,80+ Years,1,1,Yes,7,2020,7/1/2020
Missing,White,80+ Years,12,2,No,7,2020,7/1/2020
Missing,Other/Missing,80+ Years,16,3,No,7,2020,7/1/2020
Missing,White,80+ Years,1,0,Yes,7,2020,7/1/2020
Missing,Hispanic,80+ Years,2,0,Yes,7,2020,7/1/2020
Missing,Black,80+ Years,1,1,No,7,2020,7/1/2020
Missing,Other/Missing,80+ Years,39,3,No,8,2020,8/1/2020
Missing,Hispanic,80+ Years,2,1,No,8,2020,8/1/2020
Missing,White,80+ Years,7,0,No,8,2020,8/1/2020
Missing,Other/Missing,80+ Years,6,0,Yes,8,2020,8/1/2020
Missing,White,80+ Years,12,0,Yes,8,2020,8/1/2020
Missing,Black,80+ Years,1,0,Yes,8,2020,8/1/2020
Missing,White,80+ Years,11,0,No,9,2020,9/1/2020
Missing,Other/Missing,80+ Years,68,4,No,9,2020,9/1/2020
Missing,Black,80+ Years,1,0,Yes,9,2020,9/1/2020
Missing,White,80+ Years,7,1,Yes,9,2020,9/1/2020
Missing,Other/Missing,80+ Years,2,0,Yes,9,2020,9/1/2020
Missing,Black,80+ Years,4,1,No,9,2020,9/1/2020
Missing,Asian,80+ Years,1,0,No,9,2020,9/1/2020
Missing,Hispanic,80+ Years,1,0,No,9,2020,9/1/2020
Missing,Other/Missing,80+ Years,12,2,Yes,10,2020,10/1/2020
Missing,White,80+ Years,8,1,Yes,10,2020,10/1/2020
Missing,White,80+ Years,22,3,No,10,2020,10/1/2020
Missing,Other/Missing,80+ Years,136,4,No,10,2020,10/1/2020
Missing,Black,80+ Years,2,1,No,10,2020,10/1/2020
Missing,Hispanic,80+ Years,2,1,No,10,2020,10/1/2020
Missing,Other/Missing,80+ Years,10,0,Yes,11,2020,11/1/2020
Missing,White,80+ Years,17,1,Yes,11,2020,11/1/2020
Missing,White,80+ Years,50,9,No,11,2020,11/1/2020
Missing,Other/Missing,80+ Years,248,11,No,11,2020,11/1/2020
Missing,Black,80+ Years,6,3,No,11,2020,11/1/2020
Missing,Hispanic,80+ Years,1,0,Yes,11,2020,11/1/2020
Missing,Asian,80+ Years,1,0,Yes,11,2020,11/1/2020
Missing,Hispanic,80+ Years,2,1,No,11,2020,11/1/2020
Missing,Black,80+ Years,1,0,Yes,11,2020,11/1/2020
Missing,Other/Missing,80+ Years,345,20,No,12,2020,12/1/2020
Missing,White,80+ Years,5,1,Yes,12,2020,12/1/2020
Missing,Other/Missing,80+ Years,7,0,Yes,12,2020,12/1/2020
Missing,White,80+ Years,83,13,No,12,2020,12/1/2020
Missing,Hispanic,80+ Years,3,1,No,12,2020,12/1/2020
Missing,Black,80+ Years,5,0,No,12,2020,12/1/2020
Missing,Asian,80+ Years,2,0,No,12,2020,12/1/2020
Missing,Black,80+ Years,1,1,Yes,12,2020,12/1/2020
Missing,Hispanic,80+ Years,1,0,Yes,12,2020,12/1/2020
Missing,Other/Missing,80+ Years,6,0,Yes,1,2021,1/1/2021
Missing,White,80+ Years,53,1,No,1,2021,1/1/2021
Missing,Other/Missing,80+ Years,202,10,No,1,2021,1/1/2021
Missing,Asian,80+ Years,1,0,No,1,2021,1/1/2021
Missing,White,80+ Years,1,0,Yes,1,2021,1/1/2021
Missing,Hispanic,80+ Years,1,0,No,1,2021,1/1/2021
Missing,Black,80+ Years,2,0,No,1,2021,1/1/2021
Missing,White,80+ Years,2,0,No,2,2021,2/1/2021
Missing,Other/Missing,80+ Years,42,2,No,2,2021,2/1/2021
Missing,Hispanic,80+ Years,1,0,No,2,2021,2/1/2021
Other,Other/Missing,80+ Years,1,0,No,4,2020,4/1/2020
Other,Other/Missing,80+ Years,1,0,No,6,2020,6/1/2020
Other,Other/Missing,80+ Years,1,0,No,10,2020,10/1/2020
Other,Other/Missing,80+ Years,1,0,No,11,2020,11/1/2020
Other,Other/Missing,80+ Years,2,0,No,12,2020,12/1/2020
Other,Other/Missing,80+ Years,1,0,Yes,12,2020,12/1/2020
Other,Other/Missing,80+ Years,1,0,No,1,2021,1/1/2021
Unknown,Other/Missing,80+ Years,1,0,No,1,2020,1/1/2020
Unknown,Other/Missing,80+ Years,2,0,No,2,2020,2/1/2020
Unknown,White,80+ Years,1,1,No,2,2020,2/1/2020
Unknown,White,80+ Years,3,1,Yes,3,2020,3/1/2020
Unknown,Other/Missing,80+ Years,30,9,No,3,2020,3/1/2020
Unknown,Black,80+ Years,3,0,No,3,2020,3/1/2020
Unknown,Asian,80+ Years,1,0,No,3,2020,3/1/2020
Unknown,Other/Missing,80+ Years,3,1,Yes,3,2020,3/1/2020
Unknown,White,80+ Years,6,0,No,3,2020,3/1/2020
Unknown,Hispanic,80+ Years,1,0,Yes,3,2020,3/1/2020
Unknown,Black,80+ Years,1,1,Yes,3,2020,3/1/2020
Unknown,Hispanic,80+ Years,1,0,No,3,2020,3/1/2020
Unknown,White,80+ Years,70,12,No,4,2020,4/1/2020
Unknown,Other/Missing,80+ Years,404,11,No,4,2020,4/1/2020
Unknown,Other/Missing,80+ Years,9,1,Yes,4,2020,4/1/2020
Unknown,White,80+ Years,13,4,Yes,4,2020,4/1/2020
Unknown,Black,80+ Years,3,0,Yes,4,2020,4/1/2020
Unknown,Hispanic,80+ Years,2,0,Yes,4,2020,4/1/2020
Unknown,Hispanic,80+ Years,15,0,No,4,2020,4/1/2020
Unknown,Black,80+ Years,17,2,No,4,2020,4/1/2020
Unknown,Asian,80+ Years,5,0,No,4,2020,4/1/2020
Unknown,Asian,80+ Years,1,0,Yes,4,2020,4/1/2020
Unknown,White,80+ Years,53,4,No,5,2020,5/1/2020
Unknown,Other/Missing,80+ Years,5,0,Yes,5,2020,5/1/2020
Unknown,White,80+ Years,9,2,Yes,5,2020,5/1/2020
Unknown,Other/Missing,80+ Years,441,20,No,5,2020,5/1/2020
Unknown,Hispanic,80+ Years,8,0,No,5,2020,5/1/2020
Unknown,Black,80+ Years,8,0,No,5,2020,5/1/2020
Unknown,Asian,80+ Years,1,0,Yes,5,2020,5/1/2020
Unknown,Asian,80+ Years,2,0,No,5,2020,5/1/2020
Unknown,Other/Missing,80+ Years,9,0,Yes,6,2020,6/1/2020
Unknown,Hispanic,80+ Years,2,0,Yes,6,2020,6/1/2020
Unknown,White,80+ Years,53,4,No,6,2020,6/1/2020
Unknown,Other/Missing,80+ Years,266,4,No,6,2020,6/1/2020
Unknown,Hispanic,80+ Years,6,1,No,6,2020,6/1/2020
Unknown,Black,80+ Years,8,0,No,6,2020,6/1/2020
Unknown,White,80+ Years,7,0,Yes,6,2020,6/1/2020
Unknown,Black,80+ Years,2,1,Yes,6,2020,6/1/2020
Unknown,Other/Missing,80+ Years,386,13,No,7,2020,7/1/2020
Unknown,White,80+ Years,16,2,Yes,7,2020,7/1/2020
Unknown,Other/Missing,80+ Years,10,0,Yes,7,2020,7/1/2020
Unknown,White,80+ Years,81,6,No,7,2020,7/1/2020
Unknown,Black,80+ Years,13,2,No,7,2020,7/1/2020
Unknown,Asian,80+ Years,4,1,No,7,2020,7/1/2020
Unknown,Hispanic,80+ Years,1,0,Yes,7,2020,7/1/2020
Unknown,Hispanic,80+ Years,5,0,No,7,2020,7/1/2020
Unknown,White,80+ Years,10,1,Yes,8,2020,8/1/2020
Unknown,White,80+ Years,133,11,No,8,2020,8/1/2020
Unknown,Other/Missing,80+ Years,223,9,No,8,2020,8/1/2020
Unknown,Hispanic,80+ Years,2,0,No,8,2020,8/1/2020
Unknown,Black,80+ Years,28,2,No,8,2020,8/1/2020
Unknown,Other/Missing,80+ Years,3,1,Yes,8,2020,8/1/2020
Unknown,Asian,80+ Years,1,1,Yes,8,2020,8/1/2020
Unknown,White,80+ Years,12,3,Yes,9,2020,9/1/2020
Unknown,White,80+ Years,65,8,No,9,2020,9/1/2020
Unknown,Hispanic,80+ Years,3,0,No,9,2020,9/1/2020
Unknown,Other/Missing,80+ Years,258,11,No,9,2020,9/1/2020
Unknown,Black,80+ Years,18,0,No,9,2020,9/1/2020
Unknown,Other/Missing,80+ Years,1,0,Yes,9,2020,9/1/2020
Unknown,Hispanic,80+ Years,2,0,Yes,9,2020,9/1/2020
Unknown,Asian,80+ Years,1,0,Yes,9,2020,9/1/2020
Unknown,Asian,80+ Years,2,0,No,9,2020,9/1/2020
Unknown,White,80+ Years,60,9,No,10,2020,10/1/2020
Unknown,Other/Missing,80+ Years,318,12,No,10,2020,10/1/2020
Unknown,Hispanic,80+ Years,7,1,No,10,2020,10/1/2020
Unknown,White,80+ Years,7,1,Yes,10,2020,10/1/2020
Unknown,Other/Missing,80+ Years,7,0,Yes,10,2020,10/1/2020
Unknown,Black,80+ Years,6,0,No,10,2020,10/1/2020
Unknown,Asian,80+ Years,1,0,No,10,2020,10/1/2020
Unknown,White,80+ Years,114,21,No,11,2020,11/1/2020
Unknown,Asian,80+ Years,1,0,Yes,11,2020,11/1/2020
Unknown,White,80+ Years,14,3,Yes,11,2020,11/1/2020
Unknown,Other/Missing,80+ Years,679,33,No,11,2020,11/1/2020
Unknown,Black,80+ Years,21,1,No,11,2020,11/1/2020
Unknown,Asian,80+ Years,2,0,No,11,2020,11/1/2020
Unknown,Hispanic,80+ Years,12,0,No,11,2020,11/1/2020
Unknown,Other/Missing,80+ Years,11,1,Yes,11,2020,11/1/2020
Unknown,Other/Missing,80+ Years,17,2,Yes,12,2020,12/1/2020
Unknown,White,80+ Years,17,3,Yes,12,2020,12/1/2020
Unknown,White,80+ Years,506,65,No,12,2020,12/1/2020
Unknown,Other/Missing,80+ Years,1597,68,No,12,2020,12/1/2020
Unknown,Black,80+ Years,51,4,No,12,2020,12/1/2020
Unknown,Asian,80+ Years,114,18,No,12,2020,12/1/2020
Unknown,Hispanic,80+ Years,7,0,No,12,2020,12/1/2020
Unknown,Hispanic,80+ Years,3,0,Yes,12,2020,12/1/2020
Unknown,Asian,80+ Years,1,1,Yes,12,2020,12/1/2020
Unknown,Black,80+ Years,1,0,Yes,12,2020,12/1/2020
Unknown,White,80+ Years,6,1,Yes,1,2021,1/1/2021
Unknown,Black,80+ Years,7,1,Yes,1,2021,1/1/2021
Unknown,Hispanic,80+ Years,5,0,Yes,1,2021,1/1/2021
Unknown,Other/Missing,80+ Years,12,0,Yes,1,2021,1/1/2021
Unknown,Other/Missing,80+ Years,1081,45,No,1,2021,1/1/2021
Unknown,White,80+ Years,214,12,No,1,2021,1/1/2021
Unknown,Hispanic,80+ Years,10,0,No,1,2021,1/1/2021
Unknown,Black,80+ Years,51,3,No,1,2021,1/1/2021
Unknown,Asian,80+ Years,42,5,No,1,2021,1/1/2021
Unknown,Asian,80+ Years,1,0,Yes,1,2021,1/1/2021
Unknown,White,80+ Years,2,1,Yes,2,2021,2/1/2021
Unknown,Other/Missing,80+ Years,7,0,Yes,2,2021,2/1/2021
Unknown,Other/Missing,80+ Years,216,5,No,2,2021,2/1/2021
Unknown,White,80+ Years,27,1,No,2,2021,2/1/2021
Unknown,Asian,80+ Years,3,0,No,2,2021,2/1/2021
Unknown,Hispanic,80+ Years,5,0,No,2,2021,2/1/2021
Unknown,Black,80+ Years,4,0,No,2,2021,2/1/2021
Unknown,Black,80+ Years,1,0,Yes,2,2021,2/1/2021
Female,Other/Missing,Missing,2,0,No,1,2020,1/1/2020
Female,White,Missing,2,0,No,1,2020,1/1/2020
Female,Asian,Missing,1,0,No,1,2020,1/1/2020
Female,Other/Missing,Missing,3,0,No,2,2020,2/1/2020
Female,White,Missing,1,0,No,2,2020,2/1/2020
Female,Black,Missing,1,0,No,2,2020,2/1/2020
Female,Black,Missing,5,0,No,3,2020,3/1/2020
Female,White,Missing,5,0,Yes,3,2020,3/1/2020
Female,Black,Missing,1,0,Yes,3,2020,3/1/2020
Female,Other/Missing,Missing,83,0,No,3,2020,3/1/2020
Female,White,Missing,7,0,No,3,2020,3/1/2020
Female,Hispanic,Missing,8,0,No,3,2020,3/1/2020
Female,Asian,Missing,1,0,No,3,2020,3/1/2020
Female,Hispanic,Missing,1,0,Yes,3,2020,3/1/2020
Female,Other/Missing,Missing,2,0,Yes,3,2020,3/1/2020
Female,White,Missing,7,0,Yes,4,2020,4/1/2020
Female,Hispanic,Missing,5,0,Yes,4,2020,4/1/2020
Female,Other/Missing,Missing,13,0,Yes,4,2020,4/1/2020
Female,Asian,Missing,2,0,Yes,4,2020,4/1/2020
Female,Black,Missing,13,0,No,4,2020,4/1/2020
Female,Other/Missing,Missing,219,2,No,4,2020,4/1/2020
Female,Hispanic,Missing,14,1,No,4,2020,4/1/2020
Female,White,Missing,30,0,No,4,2020,4/1/2020
Female,Asian,Missing,5,0,No,4,2020,4/1/2020
Female,White,Missing,2,0,Yes,5,2020,5/1/2020
Female,Black,Missing,1,0,Yes,5,2020,5/1/2020
Female,Other/Missing,Missing,122,0,No,5,2020,5/1/2020
Female,Black,Missing,16,0,No,5,2020,5/1/2020
Female,White,Missing,26,0,No,5,2020,5/1/2020
Female,Hispanic,Missing,20,0,No,5,2020,5/1/2020
Female,Hispanic,Missing,3,0,Yes,5,2020,5/1/2020
Female,Asian,Missing,2,0,No,5,2020,5/1/2020
Female,Other/Missing,Missing,3,0,Yes,5,2020,5/1/2020
Female,Other/Missing,Missing,7,0,Yes,6,2020,6/1/2020
Female,Other/Missing,Missing,170,0,No,6,2020,6/1/2020
Female,Hispanic,Missing,25,0,No,6,2020,6/1/2020
Female,White,Missing,23,0,No,6,2020,6/1/2020
Female,Black,Missing,6,0,No,6,2020,6/1/2020
Female,Hispanic,Missing,2,0,Yes,6,2020,6/1/2020
Female,White,Missing,1,0,Yes,6,2020,6/1/2020
Female,Asian,Missing,2,0,No,6,2020,6/1/2020
Female,Black,Missing,2,0,Yes,6,2020,6/1/2020
Female,Asian,Missing,1,0,Yes,6,2020,6/1/2020
Female,White,Missing,278,0,No,7,2020,7/1/2020
Female,Other/Missing,Missing,1397,0,No,7,2020,7/1/2020
Female,Black,Missing,1,0,Yes,7,2020,7/1/2020
Female,White,Missing,6,0,Yes,7,2020,7/1/2020
Female,Hispanic,Missing,2,0,Yes,7,2020,7/1/2020
Female,Other/Missing,Missing,5,0,Yes,7,2020,7/1/2020
Female,Hispanic,Missing,48,0,No,7,2020,7/1/2020
Female,Black,Missing,238,1,No,7,2020,7/1/2020
Female,Asian,Missing,9,0,No,7,2020,7/1/2020
Female,Hispanic,Missing,36,0,No,8,2020,8/1/2020
Female,Black,Missing,46,0,No,8,2020,8/1/2020
Female,Other/Missing,Missing,2,0,Yes,8,2020,8/1/2020
Female,Other/Missing,Missing,935,0,No,8,2020,8/1/2020
Female,White,Missing,121,0,No,8,2020,8/1/2020
Female,Asian,Missing,11,0,No,8,2020,8/1/2020
Female,White,Missing,4,0,Yes,8,2020,8/1/2020
Female,Other/Missing,Missing,334,0,No,9,2020,9/1/2020
Female,Black,Missing,39,0,No,9,2020,9/1/2020
Female,White,Missing,126,0,No,9,2020,9/1/2020
Female,Hispanic,Missing,15,0,No,9,2020,9/1/2020
Female,Asian,Missing,5,0,No,9,2020,9/1/2020
Female,White,Missing,1,0,Yes,9,2020,9/1/2020
Female,Other/Missing,Missing,1,0,Yes,9,2020,9/1/2020
Female,White,Missing,929,0,No,10,2020,10/1/2020
Female,Other/Missing,Missing,2720,0,No,10,2020,10/1/2020
Female,White,Missing,5,0,Yes,10,2020,10/1/2020
Female,Hispanic,Missing,46,0,No,10,2020,10/1/2020
Female,Black,Missing,272,0,No,10,2020,10/1/2020
Female,Asian,Missing,14,0,No,10,2020,10/1/2020
Female,Other/Missing,Missing,3,0,Yes,10,2020,10/1/2020
Female,Black,Missing,1,0,Yes,10,2020,10/1/2020
Female,White,Missing,3342,0,No,11,2020,11/1/2020
Female,Other/Missing,Missing,8727,1,No,11,2020,11/1/2020
Female,Black,Missing,1034,0,No,11,2020,11/1/2020
Female,White,Missing,14,0,Yes,11,2020,11/1/2020
Female,Other/Missing,Missing,11,1,Yes,11,2020,11/1/2020
Female,Black,Missing,1,0,Yes,11,2020,11/1/2020
Female,Hispanic,Missing,155,0,No,11,2020,11/1/2020
Female,Asian,Missing,62,0,No,11,2020,11/1/2020
Female,Other/Missing,Missing,17197,1,No,12,2020,12/1/2020
Female,White,Missing,8617,3,No,12,2020,12/1/2020
Female,Black,Missing,2933,1,No,12,2020,12/1/2020
Female,Asian,Missing,104,0,No,12,2020,12/1/2020
Female,Hispanic,Missing,254,0,No,12,2020,12/1/2020
Female,Hispanic,Missing,1,0,Yes,12,2020,12/1/2020
Female,Other/Missing,Missing,2,0,Yes,12,2020,12/1/2020
Female,White,Missing,3,0,Yes,12,2020,12/1/2020
Female,Asian,Missing,1,0,Yes,12,2020,12/1/2020
Female,White,Missing,8894,2,No,1,2021,1/1/2021
Female,Other/Missing,Missing,15288,1,No,1,2021,1/1/2021
Female,Other/Missing,Missing,5,0,Yes,1,2021,1/1/2021
Female,Black,Missing,3691,0,No,1,2021,1/1/2021
Female,Asian,Missing,111,0,No,1,2021,1/1/2021
Female,Hispanic,Missing,304,0,No,1,2021,1/1/2021
Female,White,Missing,4,0,Yes,1,2021,1/1/2021
Female,Hispanic,Missing,1,0,Yes,1,2021,1/1/2021
Female,Other/Missing,Missing,1943,1,No,2,2021,2/1/2021
Female,White,Missing,1074,0,No,2,2021,2/1/2021
Female,Black,Missing,364,0,No,2,2021,2/1/2021
Female,Hispanic,Missing,41,0,No,2,2021,2/1/2021
Female,Asian,Missing,15,0,No,2,2021,2/1/2021
Female,Other/Missing,Missing,2,0,Yes,2,2021,2/1/2021
Female,White,Missing,1,0,Yes,2,2021,2/1/2021
Male,White,Missing,1,0,No,1,2020,1/1/2020
Male,Other/Missing,Missing,4,0,No,1,2020,1/1/2020
Male,White,Missing,1,0,No,2,2020,2/1/2020
